"gs","D","A","Ca","ID","gBBOpti"
0.30879925,1.323721261,24.95455475,1599.617432,"1-1",0.286805775257714
0.407469898,1.261565351,21.01197845,400.4946289,"1-2",0.483950058644324
0.405991164,1.26275572,20.98580497,400.5232239,"1-2",0.483491481745736
0.408478172,1.260760091,20.87090205,400.5210876,"1-2",0.482122873963378
0.404426329,1.263861661,21.03868221,400.5289917,"1-2",0.484103072784941
0.406559778,1.262080437,20.79131006,400.5042419,"1-2",0.480978119322874
0.370584189,1.353416778,29.08592283,1599.921509,"1-2",0.29954905169406
0.371749245,1.352242697,29.45274862,1599.921021,"1-2",0.300765898331279
0.369076608,1.354712918,29.04526108,1599.918823,"1-2",0.299386382305775
0.367657292,1.355999219,29.31550831,1599.911865,"1-2",0.300230746079983
0.36503038,1.358653623,29.43063433,1599.867065,"1-2",0.300541733766447
0.395346109,1.252855341,20.41206615,400.8005981,"1-4",0.476444466319124
0.396699695,1.25154509,20.43680035,400.8132935,"1-4",0.47686373277122
0.399122081,1.249314236,20.4576363,400.8270874,"1-4",0.477300891178565
0.399065703,1.249106462,20.44920144,400.8314819,"1-4",0.477201597276832
0.400587685,1.247836804,20.26325932,400.844635,"1-4",0.474816592476516
0.37950922,1.266629784,31.69708818,1600.284058,"1-4",0.31037429775359
0.37950922,1.266629784,31.69708818,1600.284058,"1-4",0.31037429775359
0.382054044,1.265265949,31.47850246,1600.333862,"1-4",0.309685945400253
0.380442921,1.266831929,31.48958127,1600.352173,"1-4",0.309676403918555
0.380442921,1.266831929,31.48958127,1600.352173,"1-4",0.309676403918555
0.280179014,1.382581666,18.0056124,399.3329163,"1-5",0.437291349780581
0.281634556,1.380909547,18.13051606,399.3346558,"1-5",0.43899678782526
0.281105599,1.381419175,18.28384109,399.3428345,"1-5",0.440938014741405
0.27785122,1.386990226,18.23038074,399.1998901,"1-5",0.440007718399348
0.277030674,1.387874569,18.34134633,399.2184448,"1-5",0.441373350262062
0.230199626,1.47195509,29.08704371,1599.952637,"1-5",0.296873443250583
0.227114946,1.473697581,29.09475457,1599.988647,"1-5",0.296858708922077
0.227114946,1.473697581,29.09475457,1599.988647,"1-5",0.296858708922077
0.227114946,1.473697581,29.09475457,1599.988647,"1-5",0.296858708922077
0.226990344,1.473580468,29.0886804,1599.959229,"1-5",0.29684376421602
0.238338481,1.377668278,14.69325885,399.8373108,"1-6",0.394613608300773
0.238631481,1.377328844,14.78257835,399.8398132,"1-6",0.395779198543008
0.237736842,1.378485791,14.88507932,399.8392029,"1-6",0.397044516773548
0.237736842,1.378485791,14.88507932,399.8392029,"1-6",0.397044516773548
0.236528637,1.380263284,14.5575425,399.9464111,"1-6",0.392692616469477
0.222849197,1.432728128,22.62733397,1600.696899,"1-6",0.277171787374333
0.222849197,1.432728128,22.62733397,1600.696899,"1-6",0.277171787374333
0.222849197,1.432728128,22.62733397,1600.696899,"1-6",0.277171787374333
0.222760734,1.433107535,22.62483393,1600.646118,"1-6",0.277159614144265
0.22281992,1.433246839,22.47236263,1600.665649,"1-6",0.276672341719169
0.14306366,1.490690318,12.71910043,398.753479,"1-7",0.365249892901097
0.14306366,1.490690318,12.71910043,398.753479,"1-7",0.365249892901097
0.143049077,1.490349345,12.69302509,398.7364502,"1-7",0.364941299456408
0.143040993,1.490054726,12.64105827,398.7224121,"1-7",0.364304151719402
0.143134524,1.489814807,12.63241089,398.7084045,"1-7",0.364209697018282
0.124491819,1.375266192,21.91105219,1599.643066,"1-7",0.275929751571449
0.124491819,1.375266192,21.91105219,1599.643066,"1-7",0.275929751571449
0.124409695,1.374425801,21.95563452,1599.673462,"1-7",0.27608695374455
0.124603266,1.373353829,21.99510019,1599.702637,"1-7",0.276231909046109
0.124800714,1.372811724,22.09345667,1599.700562,"1-7",0.276558725892213
0.240494007,1.199065036,16.31958246,400.6191101,"1-8",0.425551969107125
0.240903371,1.198500348,16.33475864,400.6113281,"1-8",0.425797592159825
0.240903371,1.198500348,16.33475864,400.6113281,"1-8",0.425797592159825
0.241777604,1.196200513,16.39161659,400.6265869,"1-8",0.426706205555829
0.241777604,1.196200513,16.39161659,400.6265869,"1-8",0.426706205555829
0.227037968,1.205921886,22.9321555,1599.585083,"1-8",0.282682022560465
0.227112245,1.205740337,22.96255594,1599.612427,"1-8",0.282787335011779
0.227112245,1.205740337,22.96255594,1599.612427,"1-8",0.282787335011779
0.227112245,1.205740337,22.96255594,1599.612427,"1-8",0.282787335011779
0.227207427,1.205052177,22.97576083,1599.675659,"1-8",0.28284437373955
0.488522194,0.990452066,22.10535322,398.9037781,"5-2",0.526058152363768
0.488522194,0.990452066,22.10535322,398.9037781,"5-2",0.526058152363768
0.48876124,0.990784118,22.10736659,398.9110413,"5-2",0.526042631773607
0.48876124,0.990784118,22.10736659,398.9110413,"5-2",0.526042631773607
0.488677896,0.991235061,22.11842227,398.9136353,"5-2",0.526148115411449
0.502310247,1.013907675,30.28462335,1601.025635,"5-2",0.313891636283342
0.502117036,1.013874588,30.17872549,1601.015137,"5-2",0.313514026696871
0.502117036,1.013874588,30.17872549,1601.015137,"5-2",0.313514026696871
0.502822686,1.013214299,30.23664105,1601.042725,"5-2",0.313745227362715
0.502751826,1.012809848,30.28051878,1601.112061,"5-2",0.313913476055252
0.286443873,1.152618882,16.14421023,398.8380127,"5-3",0.427231661968982
0.288149493,1.150980387,16.29261742,398.8266296,"5-3",0.429390683378608
0.288149493,1.150980387,16.29261742,398.8266296,"5-3",0.429390683378608
0.290986071,1.14783886,16.19478769,398.7872009,"5-3",0.428283090458408
0.290986071,1.14783886,16.19478769,398.7872009,"5-3",0.428283090458408
0.277542035,1.141099395,23.47347638,1600.128418,"5-3",0.286040388420432
0.276642977,1.141492815,23.24477346,1600.061279,"5-3",0.285247669231305
0.27509787,1.142408869,23.26257065,1600.034058,"5-3",0.285287471323328
0.27509787,1.142408869,23.26257065,1600.034058,"5-3",0.285287471323328
0.276552442,1.141281777,23.5487054,1600.02002,"5-3",0.286299930594435
0.43952416,1.049914062,14.73313649,399.3275452,"5-4",0.414430459579755
0.439944632,1.049895601,14.78941574,399.362793,"5-4",0.41521198015875
0.439944632,1.049895601,14.78941574,399.362793,"5-4",0.41521198015875
0.440796248,1.049548663,14.78658501,399.3873596,"5-4",0.41518378896021
0.440731839,1.049944426,14.80321138,399.4046021,"5-4",0.415382258278967
0.387395412,1.160090071,22.04118461,1599.42395,"5-4",0.280707520578123
0.387563931,1.159969099,22.04840272,1599.452148,"5-4",0.280733655458348
0.387563931,1.159969099,22.04840272,1599.452148,"5-4",0.280733655458348
0.387563931,1.159969099,22.04840272,1599.452148,"5-4",0.280733655458348
0.387033382,1.160496648,21.99802412,1599.452515,"5-4",0.280549263726044
0.413747336,1.233933812,22.06416603,399.2418823,"5-5",0.501103079885145
0.413903774,1.232784988,22.06102227,399.2325439,"5-5",0.501164432136022
0.413903774,1.232784988,22.06102227,399.2325439,"5-5",0.501164432136022
0.413907216,1.231659129,21.80704302,399.2484131,"5-5",0.497840744523948
0.414248187,1.230334164,21.99583904,399.268219,"5-5",0.500469853549483
0.369064579,1.232821584,31.40998342,1599.855469,"5-5",0.310440895402816
0.369512302,1.231885729,31.53473658,1599.867676,"5-5",0.310885639331123
0.368292696,1.232425102,31.21958671,1599.91333,"5-5",0.309811788061368
0.364606695,1.236523189,31.30073878,1599.892822,"5-5",0.30996289638358
0.403606327,1.182742198,24.39494009,398.9171753,"5-6",0.537525512884442
0.403839129,1.182644409,24.28918691,398.8865051,"5-6",0.536120534950836
0.403839129,1.182644409,24.28918691,398.8865051,"5-6",0.536120534950836
0.403396785,1.182947814,24.16296754,398.8736572,"5-6",0.534382431480735
0.333163162,1.272118883,34.67990013,1599.731445,"5-6",0.320125093384503
0.333720019,1.27150412,34.54815166,1599.709351,"5-6",0.319709879991972
0.333720019,1.27150412,34.54815166,1599.709351,"5-6",0.319709879991972
0.333673083,1.271435226,34.95236095,1599.674927,"5-6",0.321052717495942
0.32997588,1.274786555,34.42858117,1599.672119,"5-6",0.319214211638633
0.215663042,1.39633508,17.09345548,400.0289917,"5-7",0.424409700489194
0.215663042,1.39633508,17.09345548,400.0289917,"5-7",0.424409700489194
0.214858651,1.397092921,17.03554692,399.9979248,"5-7",0.42364374412185
0.21601176,1.394740137,17.32014584,399.9544983,"5-7",0.427443662620266
0.219583125,1.389578179,16.93032788,399.985321,"5-7",0.422705218452519
0.179215712,1.441701714,23.7601845,1600.988037,"5-7",0.280593499784623
0.180064904,1.441243507,24.30550795,1601.025024,"5-7",0.282327340110102
0.180064904,1.441243507,24.30550795,1601.025024,"5-7",0.282327340110102
0.177893439,1.444174563,23.77925275,1601.092285,"5-7",0.280604838964357
0.177698321,1.444736913,23.50500285,1601.090454,"5-7",0.279726928418217
0.560621103,1.058740667,22.05272029,399.1957397,"5-8",0.51747559723619
0.561139293,1.058387109,22.08746898,399.2099609,"5-8",0.517993728364675
0.561139293,1.058387109,22.08746898,399.2099609,"5-8",0.517993728364675
0.559157836,1.059506965,21.99758587,399.1982727,"5-8",0.516612509084748
0.559157836,1.059506965,21.99758587,399.1982727,"5-8",0.516612509084748
0.575648407,1.025650309,26.92972566,1599.55188,"5-8",0.301554872189635
0.575454778,1.025648617,26.9896203,1599.571289,"5-8",0.301767760356321
0.575454778,1.025648617,26.9896203,1599.571289,"5-8",0.301767760356321
0.574577832,1.025740227,26.87168549,1599.583008,"5-8",0.301342598621424
0.575785108,1.024651218,26.97050381,1599.614868,"5-8",0.301730594436283
0.204976692,1.394483847,12.93250731,399.4474792,"6-3",0.371399107313236
0.204976692,1.394483847,12.93250731,399.4474792,"6-3",0.371399107313236
0.2050588,1.393927292,12.9304818,399.4794006,"6-3",0.371382633634252
0.2050588,1.393927292,12.9304818,399.4794006,"6-3",0.371382633634252
0.205619144,1.393251088,13.10174993,399.4975891,"6-3",0.373602399438812
0.199121396,1.395808398,17.93979633,1600.263062,"6-3",0.262818406514001
0.198889468,1.396398826,17.81450382,1600.262817,"6-3",0.262408652945056
0.198889468,1.396398826,17.81450382,1600.262817,"6-3",0.262408652945056
0.200357802,1.394864474,17.76250095,1600.300537,"6-3",0.262262233496878
0.202376996,1.39214733,17.48081799,1600.315918,"6-3",0.261396541346951
0.155859301,1.363087465,14.84365494,398.6412659,"6-4",0.397829948914287
0.155678207,1.362791565,14.54896153,398.6266174,"6-4",0.394029414991365
0.156191449,1.362029782,14.65166297,398.6280212,"6-4",0.39539742548886
0.156191449,1.362029782,14.65166297,398.6280212,"6-4",0.39539742548886
0.156191449,1.362029782,14.65166297,398.6280212,"6-4",0.39539742548886
0.157722141,1.326967013,27.74141516,1599.06958,"6-4",0.295858224968168
0.157768983,1.327015978,27.6945539,1599.058105,"6-4",0.295704805979105
0.157768983,1.327015978,27.6945539,1599.058105,"6-4",0.295704805979105
0.157565588,1.326811465,27.60573068,1599.138672,"6-4",0.295415246202797
0.158611338,1.325657763,27.97610507,1599.151489,"6-4",0.296650604985264
0.302106585,1.150664407,13.5506171,399.0819397,"6-5",0.391581842533595
0.302406969,1.150509331,13.51438619,399.0541992,"6-5",0.391105648229843
0.302406969,1.150509331,13.51438619,399.0541992,"6-5",0.391105648229843
0.303387724,1.149255342,13.50900249,399.0427856,"6-5",0.391108696483688
0.303583394,1.148970058,13.51668774,399.0473633,"6-5",0.391228596691692
0.332328334,1.157287397,17.41408016,1599.783081,"6-5",0.264922407372021
0.332328334,1.157287397,17.41408016,1599.783081,"6-5",0.264922407372021
0.328954655,1.168536108,17.18366721,1599.95752,"6-5",0.263926838388638
0.33008471,1.167753959,17.15442216,1599.967285,"6-5",0.263840606120357
0.325738733,1.110088431,17.99417974,399.5812988,"6-6",0.455515926803334
0.325945287,1.10986154,17.99670994,399.5768738,"6-6",0.455572085368386
0.325945287,1.10986154,17.99670994,399.5768738,"6-6",0.455572085368386
0.326727169,1.109276816,17.96919088,399.5776978,"6-6",0.455235811584149
0.327035231,1.109039858,18.00002971,399.5841064,"6-6",0.455679717515418
0.34457139,1.147153785,26.93018983,1600.140015,"6-6",0.297750762940509
0.34457139,1.147153785,26.93018983,1600.140015,"6-6",0.297750762940509
0.344193648,1.147358699,26.93612517,1600.186768,"6-6",0.297762580952396
0.343805484,1.147608865,26.91125572,1600.219971,"6-6",0.297668197840046
0.343201221,1.148084871,26.91843788,1600.201904,"6-6",0.297680314495196
0.207103584,1.318543706,15.35810492,399.9671936,"6-7",0.40613714619232
0.207103584,1.318543706,15.35810492,399.9671936,"6-7",0.40613714619232
0.207103584,1.318543706,15.35810492,399.9671936,"6-7",0.40613714619232
0.207178422,1.318381425,15.41354754,399.9848633,"6-7",0.406861741051915
0.207071004,1.318464688,15.50115791,400.0337219,"6-7",0.407978015098197
0.176744072,1.32630699,30.18014518,1599.124634,"6-7",0.303829562918154
0.177638253,1.325532185,30.44416625,1599.15625,"6-7",0.304709368019193
0.176614493,1.326493484,30.235021,1599.173706,"6-7",0.304000813572902
0.176614493,1.326493484,30.235021,1599.173706,"6-7",0.304000813572902
0.177355016,1.325628455,30.08729987,1599.176636,"6-7",0.303540790201266
0.254421147,1.251697845,18.33506961,401.0513611,"6-8",0.448784698832663
0.254421147,1.251697845,18.33506961,401.0513611,"6-8",0.448784698832663
0.254358719,1.251892625,18.32841964,401.046936,"6-8",0.448685843101348
0.253970416,1.252086042,18.47127609,401.0511169,"6-8",0.450566766432761
0.253930211,1.252034678,18.6506114,401.0531311,"6-8",0.452949989399115
0.209876551,1.315756156,32.14153924,1599.479858,"6-8",0.310498291999263
0.209876551,1.315756156,32.14153924,1599.479858,"6-8",0.310498291999263
0.209876551,1.315756156,32.14153924,1599.479858,"6-8",0.310498291999263
0.210377326,1.315191477,31.74324547,1599.495117,"6-8",0.309209622595376
0.209271628,1.316346825,32.01263975,1599.483643,"6-8",0.310059988191818
0.355324073,1.369162952,18.66413917,399.68573,"5-2",0.446371586068979
0.355303743,1.369429427,18.76566751,399.7000732,"5-2",0.447657793142128
0.356275069,1.369313148,18.7540759,399.6923523,"5-2",0.447519883202129
0.354854022,1.370836526,18.55257896,399.6760864,"5-2",0.444835686324864
0.334510045,1.420244057,26.97651086,1600.010742,"5-2",0.291273417867092
0.333185733,1.421514844,27.13320771,1600.0177,"5-2",0.291745707425354
0.333792663,1.42087972,26.97263944,1600.030396,"5-2",0.291246841285719
0.333962284,1.420750463,27.12424415,1600.079468,"5-2",0.291729764869027
0.334568189,1.424007613,27.37183395,1599.958008,"5-2",0.292456535128483
0.262731365,1.3704948,15.84358259,400.1593933,"5-3",0.409635161852632
0.263925661,1.369059136,15.7775287,400.1247253,"5-3",0.408874623246197
0.264023281,1.368669196,15.91846359,400.0970154,"5-3",0.410727166702901
0.264023281,1.368669196,15.91846359,400.0970154,"5-3",0.410727166702901
0.265643317,1.366768606,16.06284064,400.0892944,"5-3",0.412693425023
0.253447906,1.404098563,24.48370826,1599.116943,"5-3",0.283682812409773
0.252665454,1.404905162,24.68039486,1599.137573,"5-3",0.28429559680122
0.252665454,1.404905162,24.68039486,1599.137573,"5-3",0.28429559680122
0.251006073,1.406200678,24.57027322,1599.112305,"5-3",0.283919637159932
0.424628612,1.217713157,18.42407701,398.9863892,"5-4",0.453616417248582
0.425461141,1.216693524,18.46834785,398.9587402,"5-4",0.454303493559958
0.425461141,1.216693524,18.46834785,398.9587402,"5-4",0.454303493559958
0.425433301,1.216401189,18.45090256,398.9472046,"5-4",0.4540965061925
0.425433301,1.216401189,18.45090256,398.9472046,"5-4",0.4540965061925
0.446452431,1.161281491,25.91769443,1600.47168,"5-4",0.293873353909481
0.452445132,1.156691958,26.0206705,1600.435059,"5-4",0.294351783032594
0.436024636,1.174816181,26.08655133,1600.324463,"5-4",0.294094192639558
0.436024636,1.174816181,26.08655133,1600.324463,"5-4",0.294094192639558
0.442926629,1.168550071,26.2914153,1600.27063,"5-4",0.294963385254483
0.252019052,1.38038801,15.45747703,400.5008545,"5-5",0.403993240377369
0.252185478,1.380222506,15.50993243,400.4768677,"5-5",0.40468756450956
0.251533313,1.380957681,15.35936494,400.4649353,"5-5",0.402721959979023
0.251533313,1.380957681,15.35936494,400.4649353,"5-5",0.402721959979023
0.253370731,1.379297782,15.54734111,400.4584656,"5-5",0.405223725860284
0.252001272,1.421053168,25.41418427,1599.081543,"5-5",0.286327636017999
0.251516394,1.421450349,25.27315168,1599.120728,"5-5",0.285868490918468
0.252385214,1.419746582,25.0867075,1599.130615,"5-5",0.285306790084225
0.25112188,1.420614099,25.9027112,1599.16333,"5-5",0.287889032960505
0.330970012,1.248162728,20.9861201,399.9248352,"5-6",0.485046230723816
0.332223766,1.246639094,20.71743617,399.9125977,"5-6",0.481591628042016
0.331000844,1.24265699,20.98135106,399.8569641,"5-6",0.485463276318609
0.33166458,1.241840128,20.92653434,399.8579407,"5-6",0.484795062422247
0.290632315,1.183179341,32.11016154,1598.55603,"5-6",0.31443661814712
0.287763477,1.173867858,32.10417455,1599.555908,"5-6",0.314652480941029
0.277941523,1.178451651,32.05143177,1599.617798,"5-6",0.314318625113671
0.281154958,1.174252043,32.23673955,1599.693481,"5-6",0.315081750065582
0.267648614,1.183904535,32.02703066,1599.514771,"5-6",0.314065440253752
0.435086947,1.070904799,18.00736785,399.1979065,"5-7",0.459174712835747
0.440853676,1.06699345,18.1584541,399.2034302,"5-7",0.461636391001992
0.44147229,1.066362797,17.95687557,399.2051086,"5-7",0.458843771600875
0.439188092,1.067649116,18.10389928,399.1960449,"5-7",0.460814903460672
0.437151262,1.068668657,18.38286475,399.1641541,"5-7",0.464683710029738
0.414003235,1.08218933,25.92601957,1599.915405,"5-7",0.296182301639812
0.410674831,1.085530063,25.88186223,1599.503052,"5-7",0.295951125561344
0.411317512,1.085263368,25.52183962,1599.516479,"5-7",0.294697741604597
0.411117072,1.088794097,25.99409197,1599.251221,"5-7",0.29626085701805
0.41634718,1.085200829,25.91900465,1599.258057,"5-7",0.296104899602584
0.635493231,1.074625085,23.23992976,399.1345215,"5-8",0.532580644432807
0.640428521,1.070630761,23.5125568,399.1445618,"5-8",0.536852574266085
0.65120763,1.061382792,22.77560007,399.0240479,"5-8",0.527558194430692
0.647505968,1.062902518,23.32628824,399.0506897,"5-8",0.535158019052777
0.642705016,1.065215505,23.0926758,399.0270691,"5-8",0.531620059218418
0.629273795,1.079989253,29.38020948,1600.117554,"5-8",0.308347852398351
0.628605235,1.080516944,29.10689882,1600.133545,"5-8",0.30737074642106
0.629695886,1.079981314,29.11105013,1600.329346,"5-8",0.307390896563095
0.64664839,1.069605899,29.32045536,1600.213867,"5-8",0.308487952513505
0.641346061,1.072524166,29.38138539,1600.110596,"5-8",0.308608246469448
0.213960908,1.33246084,16.11324079,399.7397766,"6-1",0.415364069402412
0.217559157,1.328329786,15.71858568,399.8439331,"6-1",0.410387097999364
0.214997755,1.331057761,15.57110315,399.8779602,"6-1",0.408301520595157
0.213464436,1.332827187,15.76654299,399.8618164,"6-1",0.410762750288453
0.212666674,1.333593296,15.93441748,399.855896,"6-1",0.412911780859405
0.214515469,1.301679285,21.65083124,1600.713745,"6-1",0.276384709391742
0.216398741,1.29941358,21.63863747,1600.716187,"6-1",0.276387617639192
0.216398741,1.29941358,21.63863747,1600.716187,"6-1",0.276387617639192
0.214082266,1.301364469,21.59723835,1600.72229,"6-1",0.276214423476292
0.210239256,1.305175679,21.51998076,1600.702881,"6-1",0.275889971798261
0.172434819,1.097828451,12.20173913,399.960968,"6-3",0.375492351841682
0.169031912,1.102053493,12.50330552,399.9770508,"6-3",0.379452185230975
0.169031912,1.102053493,12.50330552,399.9770508,"6-3",0.379452185230975
0.170058359,1.101009056,12.07949944,399.9741821,"6-3",0.373608489770681
0.170708482,1.100133382,12.04596361,399.9877014,"6-3",0.373183245446529
0.188531111,1.129578009,17.42080444,1600.601563,"6-3",0.265428965092413
0.188625823,1.129685069,17.32710457,1600.608521,"6-3",0.265103477210973
0.188625823,1.129685069,17.32710457,1600.608521,"6-3",0.265103477210973
0.191492192,1.126637747,16.75590031,1600.63623,"6-3",0.263187663439317
0.184809562,1.131069922,17.17691342,1600.591797,"6-3",0.264560265071899
0.219711472,1.16852836,16.43861257,399.6426392,"6-4",0.429732495337442
0.214174022,1.173751021,16.47361619,399.6682739,"6-4",0.429841956844881
0.210810785,1.176767744,16.61828019,399.6669617,"6-4",0.431609059010163
0.207795148,1.180157907,16.11179503,399.6915283,"6-4",0.424476723531305
0.208328107,1.204924868,16.56656908,399.7415771,"6-4",0.428991535914165
0.19592747,1.262768081,26.58339247,1600.165161,"6-4",0.293529011031564
0.196780881,1.261820353,26.11438177,1600.129883,"6-4",0.291997659941017
0.199674735,1.258876797,26.7017743,1600.080688,"6-4",0.294022009951651
0.20059054,1.258236393,25.54281075,1600.091309,"6-4",0.290187212549907
0.203612521,1.254733357,25.99670219,1600.0271,"6-4",0.291782675936915
0.358557338,1.122917983,15.53749329,398.7993164,"6-5",0.420900385909384
0.360458121,1.122598248,15.10169461,398.9051514,"6-5",0.414819810180662
0.358005026,1.1246063,14.48720255,398.8571167,"6-5",0.406192455539301
0.353195758,1.129063839,14.83267989,398.9495544,"6-5",0.410645932993828
0.353866607,1.129855101,15.18440107,398.9128113,"6-5",0.415481432480639
0.342432329,1.183287008,21.09412272,1600.839844,"6-5",0.276902941532812
0.339773186,1.20202972,21.92703507,1600.996094,"6-5",0.279310840828941
0.339773186,1.20202972,21.92703507,1600.996094,"6-5",0.279310840828941
0.338283682,1.203169109,22.57789434,1601.003174,"6-5",0.281480904465235
0.345911479,1.196222805,21.06182964,1600.936035,"6-5",0.276515817116684
0.322144079,1.278366401,16.13095763,399.6693726,"6-6",0.41868315950334
0.322144079,1.278366401,16.13095763,399.6693726,"6-6",0.41868315950334
0.322276282,1.277894321,16.37335352,399.6828613,"6-6",0.421909652943557
0.33040754,1.270447098,16.42764179,399.6968384,"6-6",0.42306359454042
0.334541707,1.266447588,16.21025163,399.7394714,"6-6",0.420396023665347
0.333561491,1.273758501,20.71047565,1600.305298,"6-6",0.273831527872857
0.331092275,1.275901076,21.31835426,1600.347656,"6-6",0.275798769661535
0.327942058,1.27836043,21.30936397,1600.377441,"6-6",0.275720464444583
0.333150928,1.273681593,20.81156163,1600.2948,"6-6",0.274167749245939
0.333591377,1.273196176,20.34462348,1600.279785,"6-6",0.272632989595132
0.265615377,1.28588939,19.76037982,399.4385071,"6-7",0.466302538546756
0.264289104,1.287885485,19.61714186,399.381897,"6-7",0.464307632294925
0.264289104,1.287885485,19.61714186,399.381897,"6-7",0.464307632294925
0.264282876,1.287764675,20.37093466,399.4141846,"6-7",0.474245713832324
0.264282876,1.287764675,20.37093466,399.4141846,"6-7",0.474245713832324
0.24627008,1.310132851,34.22101647,1599.794312,"6-7",0.317446626022513
0.242523733,1.312995535,33.77167057,1599.614746,"6-7",0.315903110753772
0.241712855,1.31338261,34.89770945,1599.601074,"6-7",0.319578996842513
0.241646304,1.314415407,34.25662146,1599.724121,"6-7",0.317441073030888
0.244423827,1.311207496,34.41300928,1599.739258,"6-7",0.318047384714255
0.389339103,1.2041407,24.93948664,399.567749,"6-8",0.54225295566885
0.390334614,1.203172532,25.24228145,399.5695496,"6-8",0.546438500350879
0.395127056,1.199227789,24.79985336,399.8164673,"6-8",0.540640235920775
0.395127056,1.199227789,24.79985336,399.8164673,"6-8",0.540640235920775
0.385647208,1.206802061,24.94170059,399.8456421,"6-8",0.541787316422494
0.341798019,1.301795328,39.32118493,1599.965088,"6-8",0.33442749205055
0.356723598,1.292588144,40.01752076,1599.950562,"6-8",0.337039557805933
0.331145786,1.32667175,40.2232365,1600.001099,"6-8",0.336520959020744
0.330522637,1.328116917,40.83722047,1599.990479,"6-8",0.338474043787543
0.351452147,1.549562986,16.40183095,399.1398621,"7-1",0.408661837985122
0.351416227,1.549677151,16.41796584,399.1390991,"7-1",0.408857170885125
0.351459938,1.549618832,16.12163854,398.9138489,"7-1",0.405299217939374
0.351459938,1.549618832,16.12163854,398.9138489,"7-1",0.405299217939374
0.350793953,1.553570291,16.64545973,399.2478638,"7-1",0.411446032016154
0.329513608,1.592229564,21.88727491,1601.309692,"7-1",0.272349147995209
0.322672592,1.604712613,21.44678961,1601.351929,"7-1",0.270826382932849
0.322672592,1.604712613,21.44678961,1601.351929,"7-1",0.270826382932849
0.32252725,1.604588627,21.55554978,1601.389526,"7-1",0.271158660306649
0.317874559,1.611841356,22.22466098,1601.589233,"7-1",0.273090581160696
0.315857153,1.587906815,19.46906854,400.0936279,"7-2",0.444130575973066
0.315857153,1.587906815,19.46906854,400.0936279,"7-2",0.444130575973066
0.315857153,1.587906815,19.46906854,400.0936279,"7-2",0.444130575973066
0.315973673,1.587613488,19.49245795,400.0892944,"7-2",0.444434928890752
0.316026779,1.587171589,19.73394489,400.2587585,"7-2",0.44731727587903
0.285325249,1.609766393,39.74290372,1598.524292,"7-2",0.32678187862111
0.285268406,1.609692929,39.73749152,1598.532471,"7-2",0.326766582077688
0.285268406,1.609692929,39.73749152,1598.532471,"7-2",0.326766582077688
0.284943335,1.609832645,39.92892839,1598.587524,"7-2",0.327343815469046
0.284742205,1.609896525,39.90996214,1598.618164,"7-2",0.327281897487754
0.145812544,1.795776255,11.5061265,400.3644104,"7-3",0.340696771307742
0.145812544,1.795776255,11.5061265,400.3644104,"7-3",0.340696771307742
0.145583603,1.796225278,11.61146941,400.4411926,"7-3",0.341898584540362
0.145693149,1.795870659,11.81996429,400.632019,"7-3",0.344293535524441
0.145788082,1.794972468,12.01266855,400.7526245,"7-3",0.346539817896882
0.131963022,1.764018266,23.76275941,1598.848755,"7-3",0.275751973848402
0.131892895,1.76343671,23.81018278,1598.810425,"7-3",0.275901899240412
0.131892895,1.76343671,23.81018278,1598.810425,"7-3",0.275901899240412
0.131888067,1.762883638,23.69510956,1598.685425,"7-3",0.275573645866589
0.131773844,1.762796733,23.72961451,1598.683838,"7-3",0.275677144418096
0.383908987,1.395750735,18.82269339,400.3803406,"7-4",0.446395015273316
0.383908987,1.395750735,18.82269339,400.3803406,"7-4",0.446395015273316
0.383978928,1.395663218,18.79972376,400.3492126,"7-4",0.446124760832762
0.384214622,1.395036299,18.78074071,400.3219604,"7-4",0.445935182341431
0.384371487,1.394547815,18.76361912,400.3153992,"7-4",0.445748742084085
0.391443295,1.397932527,29.09071345,1599.69397,"7-4",0.298532332752922
0.391403814,1.398146405,29.07662244,1599.661499,"7-4",0.298484180370903
0.391403814,1.398146405,29.07662244,1599.661499,"7-4",0.298484180370903
0.391526489,1.397869755,28.74637714,1599.439087,"7-4",0.297445300728143
0.391092071,1.397932919,28.79582839,1599.432373,"7-4",0.297602706079201
0.325011267,1.479775261,14.80346158,399.5166931,"7-5",0.391566051687709
0.325011267,1.479775261,14.80346158,399.5166931,"7-5",0.391566051687709
0.325011267,1.479775261,14.80346158,399.5166931,"7-5",0.391566051687709
0.32517822,1.479512039,14.82471319,399.5005798,"7-5",0.391852231084418
0.325329262,1.479433606,14.80497445,399.4981384,"7-5",0.391608393553062
0.271077679,1.571768,22.55428562,1600.962646,"7-5",0.274708212867475
0.271063599,1.571785201,22.53806901,1600.925293,"7-5",0.27465969544413
0.271063599,1.571785201,22.53806901,1600.925293,"7-5",0.27465969544413
0.271217183,1.571792717,22.61772796,1600.915283,"7-5",0.274905036655431
0.18256033,1.700039934,11.70585571,400.265686,"7-6",0.345606264211217
0.182797589,1.699708941,11.65232103,400.2167664,"7-6",0.34499089118018
0.182797589,1.699708941,11.65232103,400.2167664,"7-6",0.34499089118018
0.182843465,1.699710012,11.63531659,400.1930542,"7-6",0.344795323920289
0.183124359,1.699380428,11.61545475,400.1810303,"7-6",0.344570442899824
0.187151748,1.677085716,23.22790581,1600.11377,"7-6",0.275278278671117
